,casos_3303203,casos_est_3303203,casos_est_min_3303203,casos_est_max_3303203,p_rt1_3303203,p_inc100k_3303203,temp_min_3303203,temp_max_3303203,umid_min_3303203,pressao_min_3303203,casos_3303500,casos_est_3303500,casos_est_min_3303500,casos_est_max_3303500,p_rt1_3303500,p_inc100k_3303500,temp_min_3303500,temp_max_3303500,umid_min_3303500,pressao_min_3303500,casos_3302858,casos_est_3302858,casos_est_min_3302858,casos_est_max_3302858,p_rt1_3302858,p_inc100k_3302858,temp_min_3302858,temp_max_3302858,umid_min_3302858,pressao_min_3302858,casos_3304144,casos_est_3304144,casos_est_min_3304144,casos_est_max_3304144,p_rt1_3304144,p_inc100k_3304144,temp_min_3304144,temp_max_3304144,umid_min_3304144,pressao_min_3304144,casos_3304557,casos_est_3304557,casos_est_min_3304557,casos_est_max_3304557,p_rt1_3304557,p_inc100k_3304557,temp_min_3304557,temp_max_3304557,umid_min_3304557,pressao_min_3304557
2010-03-14,0,0.0,0,0,0.5,0.0,23.714285714285715,35.285714285714285,39.0,1005.8571428571429,0,0.0,0,0,0.5,0.0,23.714285714285715,35.285714285714285,39.0,1005.8571428571429,0,0.0,0,0,0.5,0.0,17.142857142857142,30.571428571428573,42.857142857142854,1014.8571428571429,0,0.0,0,0,0.5,0.0,23.428571428571427,36.714285714285715,38.142857142857146,1006.1428571428571,0,0.0,0,0,0.5,0.0,23.714285714285715,35.285714285714285,39.0,1005.8571428571429
2010-03-21,0,0.0,0,0,0.5,0.0,22.571428571428573,30.0,55.714285714285715,1011.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,30.0,55.714285714285715,1011.8571428571429,0,0.0,0,0,0.5,0.0,16.857142857142858,25.428571428571427,57.714285714285715,1019.5714285714286,0,0.0,0,0,0.5,0.0,22.142857142857142,31.285714285714285,56.285714285714285,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,30.0,55.714285714285715,1011.8571428571429
2010-03-28,0,0.0,0,0,0.5,0.0,23.714285714285715,33.42857142857143,43.0,1009.7142857142857,0,0.0,0,0,0.5,0.0,23.714285714285715,33.42857142857143,43.0,1009.7142857142857,0,0.0,0,0,0.5,0.0,16.571428571428573,28.285714285714285,52.42857142857143,1019.1428571428571,0,0.0,0,0,0.5,0.0,23.142857142857142,35.42857142857143,43.857142857142854,1009.8571428571429,0,0.0,0,0,0.5,0.0,23.714285714285715,33.42857142857143,43.0,1009.7142857142857
2010-04-04,0,0.0,0,0,0.5,0.0,23.142857142857142,31.0,55.857142857142854,1011.0,0,0.0,0,0,0.5,0.0,23.142857142857142,31.0,55.857142857142854,1011.0,0,0.0,0,0,0.5,0.0,17.714285714285715,26.857142857142858,54.42857142857143,1019.1428571428571,0,0.0,0,0,0.5,0.0,22.714285714285715,32.714285714285715,53.142857142857146,1011.0,0,0.0,0,0,0.5,0.0,23.142857142857142,31.0,55.857142857142854,1011.0
2010-04-11,0,0.0,0,0,0.5,0.0,19.142857142857142,25.428571428571427,59.285714285714285,1013.4285714285714,1,1.0,1,1,0.963268,0.121462,19.142857142857142,25.428571428571427,59.285714285714285,1013.4285714285714,0,0.0,0,0,0.5,0.0,12.571428571428571,23.0,56.0,1018.7142857142857,0,0.0,0,0,0.5,0.0,19.142857142857142,26.857142857142858,62.857142857142854,1013.1428571428571,0,0.0,0,0,0.5,0.0,19.142857142857142,25.428571428571427,59.285714285714285,1013.4285714285714
2010-04-18,0,0.0,0,0,0.5,0.0,20.285714285714285,29.285714285714285,45.857142857142854,1016.8571428571429,0,0.0,0,0,0.0,0.0,20.285714285714285,29.285714285714285,45.857142857142854,1016.8571428571429,0,0.0,0,0,0.5,0.0,14.428571428571429,25.571428571428573,50.42857142857143,1023.4285714285714,0,0.0,0,0,0.5,0.0,19.428571428571427,31.571428571428573,44.0,1016.4285714285714,0,0.0,0,0,0.5,0.0,20.285714285714285,29.285714285714285,45.857142857142854,1016.8571428571429
2010-04-25,0,0.0,0,0,0.5,0.0,22.571428571428573,32.142857142857146,41.714285714285715,1011.4285714285714,0,0.0,0,0,0.0,0.0,22.571428571428573,32.142857142857146,41.714285714285715,1011.4285714285714,0,0.0,0,0,0.5,0.0,16.285714285714285,27.857142857142858,47.57142857142857,1020.0,0,0.0,0,0,0.5,0.0,21.857142857142858,33.857142857142854,40.714285714285715,1011.2857142857143,0,0.0,0,0,0.5,0.0,22.571428571428573,32.142857142857146,41.714285714285715,1011.4285714285714
2010-05-02,0,0.0,0,0,0.5,0.0,20.285714285714285,28.0,51.42857142857143,1014.2857142857143,0,0.0,0,0,0.0,0.0,20.285714285714285,28.0,51.42857142857143,1014.2857142857143,0,0.0,0,0,0.5,0.0,15.571428571428571,23.857142857142858,55.42857142857143,1021.0,0,0.0,0,0,0.5,0.0,20.428571428571427,29.285714285714285,53.285714285714285,1014.4285714285714,1,1.0,1,1,0.963268,0.0148196,20.285714285714285,28.0,51.42857142857143,1014.2857142857143
2010-05-09,0,0.0,0,0,0.5,0.0,21.0,30.714285714285715,42.42857142857143,1012.1428571428571,0,0.0,0,0,0.0,0.0,21.0,30.714285714285715,42.42857142857143,1012.1428571428571,0,0.0,0,0,0.5,0.0,13.0,24.571428571428573,46.142857142857146,1020.5714285714286,0,0.0,0,0,0.5,0.0,20.0,32.0,43.42857142857143,1012.1428571428571,0,0.0,0,0,0.0,0.0,21.0,30.714285714285715,42.42857142857143,1012.1428571428571
2010-05-16,0,0.0,0,0,0.5,0.0,18.142857142857142,26.0,46.857142857142854,1013.4285714285714,0,0.0,0,0,0.0,0.0,18.142857142857142,26.0,46.857142857142854,1013.4285714285714,0,0.0,0,0,0.5,0.0,9.714285714285714,20.571428571428573,55.42857142857143,1019.7142857142857,0,0.0,0,0,0.5,0.0,16.857142857142858,28.0,48.857142857142854,1013.0,0,0.0,0,0,0.0,0.0,18.142857142857142,26.0,46.857142857142854,1013.4285714285714
2010-05-23,0,0.0,0,0,0.5,0.0,19.142857142857142,26.0,53.0,1012.7142857142857,0,0.0,0,0,0.0,0.0,19.142857142857142,26.0,53.0,1012.7142857142857,0,0.0,0,0,0.5,0.0,12.714285714285714,22.0,57.42857142857143,1019.1428571428571,0,0.0,0,0,0.5,0.0,18.428571428571427,27.142857142857142,54.42857142857143,1012.7142857142857,0,0.0,0,0,0.0,0.0,19.142857142857142,26.0,53.0,1012.7142857142857
2010-05-30,0,0.0,0,0,0.5,0.0,18.714285714285715,26.571428571428573,53.285714285714285,1015.2857142857143,0,0.0,0,0,0.0,0.0,18.714285714285715,26.571428571428573,53.285714285714285,1015.2857142857143,0,0.0,0,0,0.5,0.0,14.0,21.285714285714285,61.42857142857143,1021.7142857142857,0,0.0,0,0,0.5,0.0,17.285714285714285,27.857142857142858,53.42857142857143,1015.1428571428571,0,0.0,0,0,0.0,0.0,18.714285714285715,26.571428571428573,53.285714285714285,1015.2857142857143
2010-06-06,0,0.0,0,0,0.5,0.0,17.285714285714285,23.857142857142858,53.57142857142857,1017.5714285714286,0,0.0,0,0,0.0,0.0,17.285714285714285,23.857142857142858,53.57142857142857,1017.5714285714286,0,0.0,0,0,0.5,0.0,12.5,17.833333333333332,70.16666666666667,1024.3333333333333,0,0.0,0,0,0.5,0.0,17.666666666666668,24.833333333333332,57.166666666666664,1017.6666666666666,0,0.0,0,0,0.0,0.0,17.285714285714285,23.857142857142858,53.57142857142857,1017.5714285714286
2010-06-13,0,0.0,0,0,0.5,0.0,15.714285714285714,23.571428571428573,42.857142857142854,1021.2857142857143,0,0.0,0,0,0.0,0.0,15.714285714285714,23.571428571428573,42.857142857142854,1021.2857142857143,0,0.0,0,0,0.5,0.0,9.142857142857142,18.857142857142858,55.714285714285715,1025.142857142857,0,0.0,0,0,0.5,0.0,14.285714285714286,24.285714285714285,49.285714285714285,1021.2857142857143,0,0.0,0,0,0.0,0.0,15.714285714285714,23.571428571428573,42.857142857142854,1021.2857142857143
2010-06-20,0,0.0,0,0,0.5,0.0,15.0,27.571428571428573,35.142857142857146,1014.4285714285714,0,0.0,0,0,0.0,0.0,15.0,27.571428571428573,35.142857142857146,1014.4285714285714,0,0.0,0,0,0.5,0.0,6.714285714285714,23.142857142857142,34.0,1021.4285714285714,0,0.0,0,0,0.5,0.0,13.714285714285714,30.285714285714285,30.142857142857142,1014.5714285714286,0,0.0,0,0,0.0,0.0,15.0,27.571428571428573,35.142857142857146,1014.4285714285714
2010-06-27,0,0.0,0,0,0.5,0.0,17.142857142857142,25.571428571428573,52.285714285714285,1018.0,0,0.0,0,0,0.0,0.0,17.142857142857142,25.571428571428573,52.285714285714285,1018.0,0,0.0,0,0,0.5,0.0,9.142857142857142,21.714285714285715,51.42857142857143,1024.4285714285713,0,0.0,0,0,0.5,0.0,15.428571428571429,27.142857142857142,52.857142857142854,1017.2857142857143,0,0.0,0,0,0.0,0.0,17.142857142857142,25.571428571428573,52.285714285714285,1018.0
2010-07-04,0,0.0,0,0,0.5,0.0,17.0,26.428571428571427,46.57142857142857,1020.4285714285714,0,0.0,0,0,0.0,0.0,17.0,26.428571428571427,46.57142857142857,1020.4285714285714,0,0.0,0,0,0.5,0.0,6.857142857142857,20.714285714285715,47.0,1025.7142857142858,0,0.0,0,0,0.5,0.0,14.714285714285714,27.857142857142858,42.857142857142854,1019.7142857142857,0,0.0,0,0,0.0,0.0,17.0,26.428571428571427,46.57142857142857,1020.4285714285714
2010-07-11,0,0.0,0,0,0.5,0.0,17.0,27.285714285714285,41.714285714285715,1017.1428571428571,0,0.0,0,0,0.0,0.0,17.0,27.285714285714285,41.714285714285715,1017.1428571428571,0,0.0,0,0,0.5,0.0,11.571428571428571,21.428571428571427,49.285714285714285,1022.8571428571429,0,0.0,0,0,0.5,0.0,15.714285714285714,28.428571428571427,42.57142857142857,1016.8571428571429,0,0.0,0,0,0.0,0.0,17.0,27.285714285714285,41.714285714285715,1017.1428571428571
2010-07-18,0,0.0,0,0,0.5,0.0,19.285714285714285,25.571428571428573,59.142857142857146,1018.5714285714286,0,0.0,0,0,0.0,0.0,19.285714285714285,25.571428571428573,59.142857142857146,1018.5714285714286,0,0.0,0,0,0.5,0.0,14.285714285714286,20.428571428571427,68.71428571428571,1024.2857142857142,0,0.0,0,0,0.5,0.0,18.428571428571427,25.857142857142858,62.857142857142854,1017.2857142857143,0,0.0,0,0,0.0,0.0,19.285714285714285,25.571428571428573,59.142857142857146,1018.5714285714286
2010-07-25,0,0.0,0,0,0.5,0.0,18.0,27.714285714285715,42.714285714285715,890.8571428571429,0,0.0,0,0,0.0,0.0,18.0,27.714285714285715,42.714285714285715,890.8571428571429,0,0.0,0,0,0.5,0.0,9.6,23.2,47.6,1025.6,0,0.0,0,0,0.5,0.0,16.2,29.6,41.0,1018.0,0,0.0,0,0,0.0,0.0,18.0,27.714285714285715,42.714285714285715,890.8571428571429
2010-08-01,0,0.0,0,0,0.5,0.0,18.0,28.857142857142858,36.714285714285715,1017.7142857142857,0,0.0,0,0,0.0,0.0,18.0,28.857142857142858,36.714285714285715,1017.7142857142857,0,0.0,0,0,0.5,0.0,12.428571428571429,22.714285714285715,39.714285714285715,1024.5714285714287,0,0.0,0,0,0.5,0.0,17.428571428571427,30.285714285714285,35.57142857142857,1017.5714285714286,0,0.0,0,0,0.0,0.0,18.0,28.857142857142858,36.714285714285715,1017.7142857142857
2010-08-08,0,0.0,0,0,0.5,0.0,17.857142857142858,24.571428571428573,54.42857142857143,1018.4285714285714,0,0.0,0,0,0.0,0.0,17.857142857142858,24.571428571428573,54.42857142857143,1018.4285714285714,0,0.0,0,0,0.5,0.0,11.0,22.857142857142858,40.142857142857146,1023.5714285714286,0,0.0,0,0,0.5,0.0,16.714285714285715,25.0,58.42857142857143,1018.7142857142857,0,0.0,0,0,0.0,0.0,17.857142857142858,24.571428571428573,54.42857142857143,1018.4285714285714
2010-08-15,0,0.0,0,0,0.5,0.0,17.0,24.571428571428573,39.714285714285715,1018.2857142857143,0,0.0,0,0,0.0,0.0,17.0,24.571428571428573,39.714285714285715,1018.2857142857143,0,0.0,0,0,0.5,0.0,10.285714285714286,21.571428571428573,48.0,1024.2857142857142,0,0.0,0,0,0.5,0.0,16.142857142857142,25.857142857142858,47.42857142857143,1018.5714285714286,0,0.0,0,0,0.0,0.0,17.0,24.571428571428573,39.714285714285715,1018.2857142857143
2010-08-22,0,0.0,0,0,0.5,0.0,14.285714285714286,24.428571428571427,38.142857142857146,1020.4285714285714,0,0.0,0,0,0.0,0.0,14.285714285714286,24.428571428571427,38.142857142857146,1020.4285714285714,0,0.0,0,0,0.5,0.0,6.0,19.428571428571427,39.0,1026.2857142857142,0,0.0,0,0,0.5,0.0,14.0,26.285714285714285,40.714285714285715,1021.0,0,0.0,0,0,0.0,0.0,14.285714285714286,24.428571428571427,38.142857142857146,1020.4285714285714
2010-08-29,0,0.0,0,0,0.5,0.0,17.285714285714285,31.428571428571427,26.285714285714285,1013.2857142857143,0,0.0,0,0,0.0,0.0,17.285714285714285,31.428571428571427,26.285714285714285,1013.2857142857143,0,0.0,0,0,0.5,0.0,9.428571428571429,26.714285714285715,22.285714285714285,1021.8571428571429,0,0.0,0,0,0.5,0.0,16.142857142857142,32.857142857142854,27.857142857142858,1013.8571428571429,0,0.0,0,0,0.0,0.0,17.285714285714285,31.428571428571427,26.285714285714285,1013.2857142857143
2010-09-05,0,0.0,0,0,0.5,0.0,19.0,29.428571428571427,34.285714285714285,1014.5714285714286,0,0.0,0,0,0.0,0.0,19.0,29.428571428571427,34.285714285714285,1014.5714285714286,0,0.0,0,0,0.5,0.0,11.714285714285714,26.0,24.857142857142858,1022.8571428571429,0,0.0,0,0,0.5,0.0,17.571428571428573,30.857142857142858,38.0,1014.8571428571429,0,0.0,0,0,0.0,0.0,19.0,29.428571428571427,34.285714285714285,1014.5714285714286
2010-09-12,0,0.0,0,0,0.5,0.0,17.142857142857142,25.285714285714285,43.142857142857146,1019.5714285714286,0,0.0,0,0,0.0,0.0,17.142857142857142,25.285714285714285,43.142857142857146,1019.5714285714286,0,0.0,0,0,0.5,0.0,11.714285714285714,21.0,51.857142857142854,1024.2857142857142,0,0.0,0,0,0.5,0.0,17.857142857142858,26.0,49.42857142857143,1020.0,0,0.0,0,0,0.0,0.0,17.142857142857142,25.285714285714285,43.142857142857146,1019.5714285714286
2010-09-19,0,0.0,0,0,0.5,0.0,18.285714285714285,28.0,42.42857142857143,1014.2857142857143,0,0.0,0,0,0.0,0.0,18.285714285714285,28.0,42.42857142857143,1014.2857142857143,0,0.0,0,0,0.5,0.0,12.571428571428571,24.857142857142858,42.57142857142857,1021.7142857142857,0,0.0,0,0,0.5,0.0,17.714285714285715,28.857142857142858,45.0,1014.2857142857143,0,0.0,0,0,0.0,0.0,18.285714285714285,28.0,42.42857142857143,1014.2857142857143
2010-09-26,0,0.0,0,0,0.5,0.0,19.428571428571427,28.571428571428573,41.857142857142854,1012.8571428571429,0,0.0,0,0,0.0,0.0,19.428571428571427,28.571428571428573,41.857142857142854,1012.8571428571429,0,0.0,0,0,0.5,0.0,15.0,25.0,45.166666666666664,1020.3333333333334,0,0.0,0,0,0.5,0.0,18.0,30.166666666666668,42.5,1012.8333333333334,0,0.0,0,0,0.0,0.0,19.428571428571427,28.571428571428573,41.857142857142854,1012.8571428571429
2010-10-03,0,0.0,0,0,0.5,0.0,20.857142857142858,26.0,61.285714285714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,20.857142857142858,26.0,61.285714285714285,1009.5714285714286,0,0.0,0,0,0.5,0.0,16.428571428571427,23.857142857142858,58.714285714285715,1017.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,27.285714285714285,61.142857142857146,1009.7142857142857,0,0.0,0,0,0.0,0.0,20.857142857142858,26.0,61.285714285714285,1009.5714285714286
2010-10-10,0,0.0,0,0,0.5,0.0,19.142857142857142,26.571428571428573,46.285714285714285,1012.7142857142857,0,0.0,0,0,0.0,0.0,19.142857142857142,26.571428571428573,46.285714285714285,1012.7142857142857,0,0.0,0,0,0.5,0.0,14.571428571428571,23.142857142857142,57.285714285714285,1018.7142857142857,0,0.0,0,0,0.5,0.0,17.857142857142858,27.428571428571427,50.714285714285715,1013.2857142857143,1,1.0,1,1,0.963268,0.0148196,19.142857142857142,26.571428571428573,46.285714285714285,1012.7142857142857
2010-10-17,0,0.0,0,0,0.5,0.0,18.0,27.0,38.857142857142854,1014.8571428571429,0,0.0,0,0,0.0,0.0,18.0,27.0,38.857142857142854,1014.8571428571429,0,0.0,0,0,0.5,0.0,13.571428571428571,22.0,61.285714285714285,1019.7142857142857,0,0.0,0,0,0.5,0.0,17.0,28.142857142857142,43.0,1014.7142857142857,0,0.0,0,0,0.0,0.0,18.0,27.0,38.857142857142854,1014.8571428571429
2010-10-24,0,0.0,0,0,0.5,0.0,19.285714285714285,25.857142857142858,49.857142857142854,1011.4285714285714,0,0.0,0,0,0.0,0.0,19.285714285714285,25.857142857142858,49.857142857142854,1011.4285714285714,0,0.0,0,0,0.5,0.0,15.142857142857142,24.857142857142858,53.0,1016.0,0,0.0,0,0,0.5,0.0,17.571428571428573,26.285714285714285,56.142857142857146,1011.2857142857143,0,0.0,0,0,0.0,0.0,19.285714285714285,25.857142857142858,49.857142857142854,1011.4285714285714
2010-10-31,0,0.0,0,0,0.5,0.0,20.428571428571427,28.714285714285715,43.42857142857143,1008.0,0,0.0,0,0,0.0,0.0,20.428571428571427,28.714285714285715,43.42857142857143,1008.0,0,0.0,0,0,0.5,0.0,15.428571428571429,26.0,46.57142857142857,1014.0,0,0.0,0,0,0.5,0.0,19.142857142857142,30.285714285714285,45.714285714285715,1008.0,0,0.0,0,0,0.0,0.0,20.428571428571427,28.714285714285715,43.42857142857143,1008.0
2010-11-07,0,0.0,0,0,0.5,0.0,20.571428571428573,27.714285714285715,46.42857142857143,1009.5714285714286,0,0.0,0,0,0.0,0.0,20.571428571428573,27.714285714285715,46.42857142857143,1009.5714285714286,0,0.0,0,0,0.5,0.0,16.428571428571427,23.142857142857142,64.14285714285714,1016.1428571428571,0,0.0,0,0,0.5,0.0,19.857142857142858,29.0,51.714285714285715,1009.5714285714286,0,0.0,0,0,0.0,0.0,20.571428571428573,27.714285714285715,46.42857142857143,1009.5714285714286
2010-11-14,0,0.0,0,0,0.5,0.0,20.571428571428573,26.0,52.57142857142857,1013.2857142857143,0,0.0,0,0,0.0,0.0,20.571428571428573,26.0,52.57142857142857,1013.2857142857143,0,0.0,0,0,0.5,0.0,15.571428571428571,20.142857142857142,75.28571428571429,1018.4285714285714,0,0.0,0,0,0.5,0.0,20.142857142857142,27.571428571428573,53.142857142857146,1013.2857142857143,0,0.0,0,0,0.0,0.0,20.571428571428573,26.0,52.57142857142857,1013.2857142857143
2010-11-21,0,0.0,0,0,0.5,0.0,20.571428571428573,27.285714285714285,55.285714285714285,1008.4285714285714,0,0.0,0,0,0.0,0.0,20.571428571428573,27.285714285714285,55.285714285714285,1008.4285714285714,0,0.0,0,0,0.5,0.0,14.571428571428571,24.285714285714285,55.714285714285715,1014.5714285714286,0,0.0,0,0,0.5,0.0,18.428571428571427,27.285714285714285,55.714285714285715,1008.4285714285714,0,0.0,0,0,0.0,0.0,20.571428571428573,27.285714285714285,55.285714285714285,1008.4285714285714
2010-11-28,0,0.0,0,0,0.5,0.0,22.714285714285715,28.857142857142858,57.857142857142854,1006.0,0,0.0,0,0,0.0,0.0,22.714285714285715,28.857142857142858,57.857142857142854,1006.0,0,0.0,0,0,0.5,0.0,18.142857142857142,26.571428571428573,53.142857142857146,1012.0,0,0.0,0,0,0.5,0.0,19.428571428571427,27.428571428571427,60.42857142857143,1006.5714285714286,0,0.0,0,0,0.0,0.0,22.714285714285715,28.857142857142858,57.857142857142854,1006.0
2010-12-05,0,0.0,0,0,0.5,0.0,24.428571428571427,33.0,47.714285714285715,1006.7142857142857,0,0.0,0,0,0.0,0.0,24.428571428571427,33.0,47.714285714285715,1006.7142857142857,0,0.0,0,0,0.5,0.0,18.428571428571427,27.142857142857142,56.42857142857143,1014.5714285714286,0,0.0,0,0,0.5,0.0,20.714285714285715,31.285714285714285,49.857142857142854,877.4285714285714,0,0.0,0,0,0.0,0.0,24.428571428571427,33.0,47.714285714285715,1006.7142857142857
2010-12-12,0,0.0,0,0,0.5,0.0,23.857142857142858,31.142857142857142,50.42857142857143,1004.8571428571429,0,0.0,0,0,0.0,0.0,23.857142857142858,31.142857142857142,50.42857142857143,1004.8571428571429,0,0.0,0,0,0.5,0.0,18.285714285714285,27.142857142857142,55.714285714285715,1012.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,29.428571428571427,57.857142857142854,1005.2857142857143,0,0.0,0,0,0.0,0.0,23.857142857142858,31.142857142857142,50.42857142857143,1004.8571428571429
2010-12-19,0,0.0,0,0,0.5,0.0,23.857142857142858,31.714285714285715,51.285714285714285,1005.2857142857143,0,0.0,0,0,0.0,0.0,23.857142857142858,31.714285714285715,51.285714285714285,1005.2857142857143,0,0.0,0,0,0.5,0.0,17.571428571428573,27.0,55.42857142857143,1013.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,30.857142857142858,54.285714285714285,1005.2857142857143,0,0.0,0,0,0.0,0.0,23.857142857142858,31.714285714285715,51.285714285714285,1005.2857142857143
2010-12-26,0,0.0,0,0,0.5,0.0,24.0,31.571428571428573,47.857142857142854,1007.5714285714286,0,0.0,0,0,0.0,0.0,24.0,31.571428571428573,47.857142857142854,1007.5714285714286,0,0.0,0,0,0.5,0.0,17.285714285714285,27.142857142857142,55.42857142857143,1014.7142857142857,0,0.0,0,0,0.5,0.0,21.571428571428573,30.0,55.57142857142857,1007.8571428571429,0,0.0,0,0,0.0,0.0,24.0,31.571428571428573,47.857142857142854,1007.5714285714286
